ts,resp_pkts,id.resp_h,resp_l2_addr,orig_l2_addr,source,orig_bytes,duration,uid,LINE_ID,local_resp,cat,conn_state,host,local_orig,service,offset,id.orig_h,resp_bytes,orig_ip_bytes,missed_bytes,id.resp_p,resp_ip_bytes,orig_pkts,history,GROUP_ID,batchtime,@timestamp,id.orig_p,proto
1.58301E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41,0.244022,CJ4bqe1804Nbdnrz08,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229220786,10.192.25.102,210,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,33811,udp
1.58301E+12,0,129.103.84.55,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,CxVnpJ3D129xXCCVWk,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_53,229278002,10.192.24.93,NaN,63,0,53,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,48576,udp
1.58299E+12,4072,10.192.24.130,30,84,/opt/bro/spool/bro/conn.log,2033193,34768.7297,CQpisi3IHGZp0ktLv7,1001,TRUE,conn,SF,wxs22cae,TRUE,udp_5246,229278481,10.192.24.171,405448,2152613,0,5246,519464,4265,Dd,sie866f9,2020-03-01T01,2020-03-01T01,49646,udp
1.58299E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,36,0.001767,CGo5zI21BhHxyfBwL2,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229278948,10.192.25.183,52,64,0,53,80,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,33237,udp
1.58303E+12,0,10.192.24.205,bc,0,/opt/bro/spool/bro/conn.log,96,2.00E-06,CVYgi5voRWGrzmldk,1001,TRUE,conn,S0,wxs22cae,FALSE,udp_123,229279395,129.103.84.215,0,152,0,123,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,123,udp
1.58301E+12,0,216.117.164.1,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,CyYkxaxKYfe5I4Jld,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229279791,10.192.25.198,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,35025,udp
1.583E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,1330,63.042353,CTTdRp7Rhs95pcI5k,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229280250,fe80,0,2002,0,547,0,14,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,82,5.007568,CJea7e4T78SWpR65Z2,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229280720,10.192.25.205,420,138,0,53,476,2,Dd,sie866f9,2020-03-01T01,2020-03-01T01,32798,udp
1.583E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,488,7.00E-06,CGChYR2cNDSZ7ajJob,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229281165,10.192.24.8,0,544,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.58302E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,100,8.00E-06,C41NPX3yt90WaWYmmc,1001,TRUE,conn,S0,wxs22cae,TRUE,dns,229281627,10.192.24.16,0,156,0,137,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,137,udp
1.58302E+12,1,129.103.84.215,0,c0,/opt/bro/spool/bro/conn.log,42,0.50413,CwZ7VQ3u2riSNFbrzi,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229282093,10.192.25.59,74,70,0,53,102,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,29352,udp
1.58299E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.50E-04,C8gNPwsuGn7BuXKp9,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229282544,10.192.24.173,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50030,udp
1.58299E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.20E-05,CkNePx2yiu5gSuVdOf,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229283001,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,203.107.6.88,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,CTdUcAkCMrAKSV4d8,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229283396,10.192.25.205,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,43421,udp
1.58302E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,7.01E-04,CdlOrVdaygiQidMa4,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229283848,10.192.24.144,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036,udp
1.583E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,1.20E-05,Cu0QdA7RWzc6M9A44,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229284303,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100,1.30E-05,CP8let4n1sOVm8GM18,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229284757,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756,5.39E-04,CNkqRU1HgXQyzJ812i,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229285210,10.192.24.137,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,60520,udp
1.58302E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.10E-05,CNfOg7dLMQ5rNEEY1,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229285664,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.00181,C78vKY2WSl87Yt2Lv4,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229286131,10.192.25.191,198,63,0,53,254,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,5429,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,36,0.209103,Ch8jtE1XDADWQV8Lke,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229286598,10.192.25.192,52,64,0,53,80,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,14292,udp
1.58302E+12,0,212.18.3.19,0,7c,/opt/bro/spool/bro/conn.log,144,6.018512,CT3QXu1itBb9AZAxL1,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229287046,10.192.25.198,0,228,0,123,0,3,D,sie866f9,2020-03-01T01,2020-03-01T01,51689,udp
1.58299E+12,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,1200,3.005739,CaymHx8M98LPjMWpb,1001,FALSE,conn,S0,wxs22cae,TRUE,dhcp,229287511,10.192.25.54,0,1312,0,67,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,68,udp
1.583E+12,0,255.255.255.255,ff,2c,/opt/bro/spool/bro/conn.log,756,8.30E-04,C65fj1hY8mPPeMvic,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229287962,10.192.24.165,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61163,udp
1.58301E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,1.60E-05,CqPFHn2FQzWaelnZB5,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229288418,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41,8.42E-04,Cd5aot2ZPJr62rReq6,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229288887,10.192.25.102,210,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,30252,udp
1.583E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100,1.20E-05,CgQGIRGDkfyzQv0Oa,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229289342,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,38,0.28953,CHSEr53yPVzVSbYowi,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229289810,10.192.25.192,258,66,0,53,286,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,41111,udp
1.58301E+12,0,ff02,33,f4,/opt/bro/spool/bro/conn.log,100,9.00E-06,CWGKceg1Dwmsn7IQe,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229290266,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,255.255.255.255,ff,d4,/opt/bro/spool/bro/conn.log,756,5.50E-04,C4BOIoVAufJfRwkW9,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229290717,10.192.24.181,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,63941,udp
1.58302E+12,0,10.192.24.196,2c,0,/opt/bro/spool/bro/conn.log,96,3.00E-06,CMTrAj3ro9vJut0yC8,1001,TRUE,conn,S0,wxs22cae,FALSE,udp_123,229291165,129.103.84.215,0,152,0,123,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,123,udp
1.58301E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41,0.49821,CBavj34UF4r6CvFsej,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229291632,10.192.25.92,210,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,22804,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,37,8.49E-04,CJNUix5L8XNoglN38,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229292097,10.192.25.100,53,65,0,53,81,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,7979,udp
1.58302E+12,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100,1.10E-05,Cj3AbN2iIqrhJRTubb,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229292554,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,255.255.255.255,ff,2c,/opt/bro/spool/bro/conn.log,756,8.66E-04,COeXoc4UBNBBVkhVw9,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229293007,10.192.24.165,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61163,udp
1.583E+12,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756,5.43E-04,C9CDtt4tnYjiCioUGa,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229293460,10.192.24.137,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,60520,udp
1.58301E+12,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,436,9.00E-06,C0xBFw4MCVuRr8u83d,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229293912,10.192.24.140,0,492,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5256,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.74E-04,C5R5vWcQMTlE2YqFi,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229294364,10.192.24.166,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51977,udp
1.58301E+12,0,ff02,33,a4,/opt/bro/spool/bro/conn.log,1520,64.019865,CuvAbP3F3jxIlwpqGc,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229294825,fe80,0,2288,0,547,0,16,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100,1.20E-05,CAx5lv18WHTv7IXME3,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229295279,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,10.192.24.199,0,0,/opt/bro/spool/bro/conn.log,96,2.00E-06,CoIM9G4SkkxVH1d889,1001,TRUE,conn,S0,wxs22cae,FALSE,udp_123,229295727,129.103.84.215,0,152,0,123,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,123,udp
1.58302E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,484,6.00E-06,CwzFdD27FMTaHEttmc,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229296172,10.192.24.9,0,540,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.58302E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100,1.20E-05,Ccu4Ft4Kgd96XPhxue,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229296629,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100,1.30E-05,Ctq0YsI3hrjzD95tl,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229297082,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58299E+12,4154,10.192.24.130,30,84,/opt/bro/spool/bro/conn.log,1967099,34769.43217,COhX3KCoiwGTSa5Hj,1001,TRUE,conn,SF,wxs22cae,TRUE,udp_5246,229297560,10.192.24.162,435162,2088815,0,5246,551474,4347,Dd,sie866f9,2020-03-01T01,2020-03-01T01,64345,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,8.42E-04,CDvqj81S2ivf2Tv5oa,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229298013,10.192.24.162,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64345,udp
1.583E+12,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756,5.53E-04,CgX1ar32D5cgMweEPe,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229298466,10.192.24.180,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,59586,udp
1.58301E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.00185,CZ4ucg4Am7CmnC7ap1,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229298933,10.192.25.198,99,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,45156,udp
1.58302E+12,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100,1.10E-05,COfv1E3TYnEMAEbT4l,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229299389,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,124.109.2.169,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,Cw1UBjFlYUXOHduP,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229299784,10.192.25.183,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,41828,udp
1.583E+12,0,129.103.84.57,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,C9R1rE28qeyJYAsB35,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_53,229300179,10.192.24.93,NaN,69,0,53,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,45332,udp
1.58301E+12,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100,1.20E-05,CZ1XYb3jWWisndsNRf,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229300633,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,9.00E-06,CWqBGb1joCTJOKLcHg,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229301088,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,ff02,33,f4,/opt/bro/spool/bro/conn.log,1190,63.02187,COXtTaaGs8nQ4AO54,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229301547,fe80,0,1862,0,547,0,14,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58303E+12,0,239.255.255.250,1,4,/opt/bro/spool/bro/conn.log,1392,3.012481,CppJ1e2ujOa7uLH0Je,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_1900,229302002,10.192.24.115,0,1616,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,53897,udp
1.583E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.48E-04,Cl5TMT3HAWzAICDEGj,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229302455,10.192.24.144,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036,udp
1.583E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,1.30E-05,CBAsmvBawNbz18mUl,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229302909,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.235208,CZnAkb4y1DUubRU5Ib,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229303377,10.192.25.192,99,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,56510,udp
1.58301E+12,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100,1.10E-05,CRfsRW2aOzhRB80WI7,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229303834,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,484,6.00E-06,CDwziM3CeInSsH9Btd,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229304279,10.192.24.9,0,540,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.58299E+12,0,139.199.214.202,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,Ch4RoF3LG1NXcARnh,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229304677,10.192.25.195,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,41377,udp
1.583E+12,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756,5.26E-04,CpoyGl39jQ3HGSEkS2,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229305130,10.192.24.137,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,60520,udp
1.58301E+12,0,ff02,33,78,/opt/bro/spool/bro/conn.log,100,1.10E-05,CDcBK812Zm95J7JLac,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229305587,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,8.88E-04,C5KxGQ19M2PtUmzo4k,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229306040,10.192.24.162,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64345,udp
1.583E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,1.20E-05,CLU8bm2ck3ykamx35i,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229306496,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100,1.40E-05,CKoHjK2gTuqOy8Fjn1,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229306952,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58299E+12,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,436,9.00E-06,C4cLa8yRg3LKF01l7,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229307403,10.192.24.140,0,492,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5256,udp
1.583E+12,0,239.255.255.250,1,4,/opt/bro/spool/bro/conn.log,1392,3.006169,CQPJLQhbSJN7CGTJb,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_1900,229307857,10.192.24.115,0,1616,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,65023,udp
1.58301E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,488,8.00E-06,C4MOWj414qhLqm59Ma,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229308302,10.192.24.8,0,544,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.58302E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41,0.071391,ChNnZt4gU9clgmATr8,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229308769,10.192.25.92,210,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,29077,udp
1.58302E+12,0,216.232.132.31,0,7c,/opt/bro/spool/bro/conn.log,144,6.019215,Cgbidk2kd4zhQ7CqPg,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229309220,10.192.25.174,0,228,0,123,0,3,D,sie866f9,2020-03-01T01,2020-03-01T01,45875,udp
1.58302E+12,0,5.144.132.2,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,CmeIEd38zAO38PwPgg,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229309615,10.192.25.192,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,41414,udp
1.583E+12,0,ff02,33,70,/opt/bro/spool/bro/conn.log,436,1.20E-05,Cm66wH259S7M8NEnv6,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_5246,229310074,fe80,0,532,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5264,udp
1.58302E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.25E-04,COX9wg3FV9YmzcwrBd,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229310527,10.192.24.170,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,63137,udp
1.583E+12,0,162.159.200.1,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,Czt9K5WdIjlU9TwWa,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229310923,10.192.25.183,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,38228,udp
1.58299E+12,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100,1.10E-05,C068I04P9TtPfWhUoa,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229311380,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58299E+12,11680,10.192.24.168,0,30,/opt/bro/spool/bro/conn.log,1414212,34795.43523,C8yc9f1hRvBNAq3LX,1001,TRUE,conn,SF,wxs22cae,TRUE,udp_61665,229311862,10.192.24.130,1310757,1949768,0,61665,1637797,19127,Dd,sie866f9,2020-03-01T01,2020-03-01T01,5247,udp
1.58301E+12,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,756,5.57E-04,C2gy8L2OX4hPbon6a4,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229312315,10.192.24.179,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55578,udp
1.58302E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.52E-04,CoMatt4cwSZL4i82P4,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229312768,10.192.24.177,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64834,udp
1.58299E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100,1.00E-05,COou2uBbchyxkqZsd,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229313223,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58299E+12,1,129.103.84.215,0,c0,/opt/bro/spool/bro/conn.log,43,0.078976,CTS8lr1Wg8gRDI3Mq3,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229313691,10.192.25.59,291,71,0,53,319,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,46525,udp
1.58302E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.41E-04,ClD0Pj347dEsqu4gfa,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229314144,10.192.24.170,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,63137,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.15E-04,C2MrHj4y9i8gekxhG1,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229314597,10.192.24.174,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50100,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.42E-04,CPrcVE3zQBWpcpvyC4,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229315050,10.192.24.173,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50030,udp
1.583E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100,1.20E-05,C2K6i03YIJsdnfvbQi,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229315507,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,4.77E-04,CKgU2129WaeumxEj3,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229315959,10.192.24.176,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,62051,udp
1.58301E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.10E-05,CIYfEf1KhCHCpbywF1,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229316415,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,255.255.255.255,ff,4,/opt/bro/spool/bro/conn.log,756,5.72E-04,CPHg2MdDzVs4ycEYc,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229316867,10.192.24.136,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49168,udp
1.58299E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.40E-05,CY1nyq3gSH1DDIcpsa,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229317324,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756,5.66E-04,CkTDO91iJlhVn455Z9,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229317776,10.192.24.180,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,59586,udp
